"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2014,6,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",440.00,113.00,41.09,3.44,35.21,0.00,33.26,1.00,2.00,6168.00,2070.00,262.00,1505.00,0.00,2331.00,
2014,6,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",259.00,70.00,23.82,3.56,18.82,0.00,23.80,3.00,1.00,4215.00,1079.00,365.00,750.00,0.00,2021.00,
2014,6,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",357.00,122.00,31.46,4.87,48.37,0.00,37.30,4.00,2.00,8790.00,1836.00,738.00,2751.00,0.00,3465.00,
2014,6,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",550.00,161.00,47.17,4.80,51.65,0.00,57.38,21.00,2.00,11759.00,2397.00,431.00,3735.00,0.00,5196.00,
2014,6,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",52.00,24.00,5.95,0.03,7.88,0.00,10.13,4.00,0.00,2075.00,478.00,3.00,716.00,0.00,878.00,
2014,6,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",94.00,36.00,18.01,1.93,3.32,0.00,12.75,0.00,0.00,2315.00,920.00,290.00,138.00,0.00,967.00,
2014,6,"OO","SkyWest Airlines Inc.","APN","Alpena, MI: Alpena County Regional",51.00,8.00,3.15,0.00,0.42,0.00,4.43,1.00,1.00,597.00,188.00,0.00,10.00,0.00,399.00,
2014,6,"OO","SkyWest Airlines Inc.","BJI","Bemidji, MN: Bemidji Regional",60.00,10.00,3.00,0.65,1.09,0.00,5.26,0.00,0.00,522.00,286.00,11.00,55.00,0.00,170.00,
2014,6,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",729.00,221.00,81.92,6.48,63.09,0.00,69.51,7.00,0.00,13279.00,5105.00,770.00,2810.00,0.00,4594.00,
2014,6,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",150.00,46.00,25.09,2.60,6.39,0.00,11.91,0.00,1.00,3128.00,1369.00,231.00,335.00,0.00,1193.00,
2014,6,"UA","United Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",49.00,22.00,6.38,1.23,7.74,0.00,6.65,4.00,0.00,1700.00,422.00,186.00,316.00,0.00,776.00,
2014,6,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",234.00,60.00,26.56,0.00,10.90,0.00,22.54,6.00,1.00,4405.00,1444.00,0.00,369.00,0.00,2592.00,
2014,6,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",76.00,26.00,6.85,1.43,6.93,0.00,10.79,5.00,0.00,1409.00,293.00,178.00,244.00,0.00,694.00,
2014,6,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",176.00,39.00,18.94,0.95,9.55,0.00,9.56,1.00,1.00,1666.00,721.00,148.00,330.00,0.00,467.00,
2014,6,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",574.00,186.00,68.90,9.96,38.81,0.00,68.32,2.00,0.00,11701.00,3395.00,1153.00,1845.00,0.00,5308.00,
2014,6,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",55.00,20.00,5.74,1.00,4.08,0.00,9.18,2.00,0.00,1326.00,385.00,51.00,166.00,0.00,724.00,
2014,6,"UA","United Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",120.00,31.00,14.27,0.00,5.75,0.00,10.98,0.00,0.00,2374.00,992.00,0.00,145.00,0.00,1237.00,
2014,6,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",112.00,33.00,8.64,0.57,8.73,0.00,15.07,0.00,0.00,1781.00,451.00,33.00,251.00,0.00,1046.00,
2014,6,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",120.00,42.00,11.20,1.48,12.86,0.00,16.46,0.00,0.00,3520.00,793.00,559.00,825.00,0.00,1343.00,
2014,6,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",34.00,9.00,2.72,0.00,2.40,0.00,3.89,0.00,0.00,289.00,115.00,0.00,58.00,0.00,116.00,
2014,6,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",178.00,45.00,11.50,1.66,8.30,0.00,23.54,2.00,0.00,3004.00,675.00,150.00,437.00,0.00,1742.00,
2014,6,"UA","United Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",55.00,24.00,10.18,0.52,3.86,0.00,9.44,2.00,0.00,1432.00,410.00,105.00,193.00,0.00,724.00,
2014,6,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",236.00,89.00,29.53,3.59,27.65,0.00,28.22,2.00,1.00,5273.00,1617.00,521.00,1093.00,0.00,2042.00,
2014,6,"UA","United Air Lines Inc.","ITO","Hilo, HI: Hilo International",29.00,11.00,7.44,0.00,1.44,0.00,2.12,0.00,0.00,343.00,226.00,0.00,41.00,0.00,76.00,
2014,6,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",52.00,18.00,3.55,0.57,7.63,0.00,6.26,0.00,0.00,1047.00,117.00,44.00,287.00,0.00,599.00,
2014,6,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",48.00,10.00,3.58,0.00,1.85,0.00,4.57,0.00,0.00,635.00,239.00,0.00,85.00,0.00,311.00,
2014,6,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",162.00,57.00,20.57,2.20,14.84,0.00,19.39,2.00,0.00,3721.00,1080.00,155.00,779.00,0.00,1707.00,
2014,6,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",60.00,12.00,4.34,0.91,3.62,0.00,3.12,0.00,0.00,999.00,338.00,117.00,290.00,0.00,254.00,
2014,6,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",54.00,23.00,10.80,0.04,5.16,0.00,7.00,3.00,0.00,1286.00,622.00,3.00,229.00,0.00,432.00,
2014,6,"UA","United Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",90.00,21.00,7.69,0.00,3.09,0.00,10.22,0.00,0.00,1550.00,540.00,0.00,68.00,0.00,942.00,
2014,6,"UA","United Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",64.00,19.00,9.03,1.47,2.93,0.00,5.57,1.00,0.00,1844.00,573.00,316.00,143.00,0.00,812.00,
2014,6,"UA","United Air Lines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",26.00,2.00,1.14,0.00,0.00,0.00,0.86,0.00,0.00,64.00,27.00,0.00,0.00,0.00,37.00,
2014,6,"UA","United Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",52.00,13.00,5.72,1.31,2.28,0.00,3.69,1.00,1.00,882.00,414.00,135.00,154.00,0.00,179.00,
2014,6,"UA","United Air Lines Inc.","BIL","Billings, MT: Billings Logan International",60.00,9.00,2.30,0.00,1.85,0.00,4.85,0.00,0.00,228.00,50.00,0.00,35.00,0.00,143.00,
2014,6,"UA","United Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",56.00,23.00,6.15,0.96,6.46,0.00,9.43,2.00,0.00,2174.00,588.00,166.00,447.00,0.00,973.00,
2014,6,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",26.00,8.00,3.96,0.00,2.69,0.00,1.35,0.00,0.00,665.00,313.00,0.00,101.00,0.00,251.00,
2014,6,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",30.00,20.00,5.07,1.86,1.56,0.00,11.50,0.00,0.00,1869.00,367.00,336.00,160.00,0.00,1006.00,
2014,6,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",30.00,12.00,5.75,0.00,4.18,0.00,2.06,0.00,0.00,480.00,283.00,0.00,145.00,0.00,52.00,
2014,6,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",51.00,16.00,3.12,2.65,0.99,0.00,9.24,1.00,0.00,769.00,139.00,184.00,44.00,0.00,402.00,
2014,6,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",107.00,21.00,6.36,1.00,7.38,0.00,6.26,1.00,0.00,1266.00,357.00,28.00,402.00,0.00,479.00,
2014,6,"UA","United Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",30.00,21.00,7.64,1.94,2.17,0.00,9.25,0.00,0.00,1937.00,686.00,207.00,145.00,0.00,899.00,
2014,6,"UA","United Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",30.00,13.00,6.85,0.95,1.17,0.00,4.03,0.00,0.00,789.00,320.00,80.00,41.00,0.00,348.00,
2014,6,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",33.00,12.00,5.03,0.00,3.52,0.00,3.45,0.00,0.00,795.00,251.00,0.00,78.00,0.00,466.00,
2014,6,"UA","United Air Lines Inc.","FAI","Fairbanks, AK: Fairbanks International",33.00,12.00,4.49,0.33,1.56,0.00,5.62,0.00,0.00,644.00,172.00,31.00,93.00,0.00,348.00,
2014,6,"UA","United Air Lines Inc.","ICT","Wichita, KS: Wichita Mid-Continent",26.00,12.00,1.29,0.18,3.11,0.00,7.42,0.00,1.00,850.00,60.00,17.00,233.00,0.00,540.00,
2014,6,"UA","United Air Lines Inc.","EGE","Eagle, CO: Eagle County Regional",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2014,6,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",28.00,4.00,1.69,0.00,2.31,0.00,0.00,0.00,0.00,97.00,41.00,0.00,56.00,0.00,0.00,
2014,6,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2014,6,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00,
2014,6,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",3931.00,828.00,231.48,25.43,378.74,4.08,188.26,119.00,8.00,44106.00,14938.00,1618.00,15661.00,149.00,11740.00,
2014,6,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5319.00,833.00,287.12,23.77,297.00,6.29,218.83,50.00,6.00,41357.00,15207.00,2190.00,9608.00,210.00,14142.00,
2014,6,"US","US Airways Inc.","OAK","Oakland, CA: Metropolitan Oakland International",86.00,27.00,9.01,0.00,7.44,0.00,10.55,1.00,0.00,995.00,454.00,0.00,174.00,0.00,367.00,
2014,6,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",590.00,131.00,58.63,3.89,43.42,0.00,25.06,6.00,1.00,6753.00,3050.00,240.00,1902.00,0.00,1561.00,
2014,6,"US","US Airways Inc.","CMH","Columbus, OH: Port Columbus International",60.00,8.00,4.18,0.00,1.82,0.19,1.81,1.00,0.00,171.00,88.00,0.00,35.00,5.00,43.00,
2014,6,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1604.00,325.00,92.13,8.93,119.42,2.89,101.63,53.00,0.00,16991.00,4506.00,720.00,5738.00,105.00,5922.00,
2014,6,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7396.00,1243.00,346.29,48.62,477.70,5.21,365.17,73.00,12.00,60279.00,18795.00,2595.00,17984.00,238.00,20667.00,
2014,6,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",362.00,113.00,36.78,3.42,58.99,0.17,13.64,6.00,3.00,6850.00,2106.00,546.00,3323.00,9.00,866.00,
2014,6,"US","US Airways Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",150.00,22.00,10.78,0.00,2.57,1.39,7.26,0.00,0.00,973.00,432.00,0.00,59.00,119.00,363.00,
2014,6,"US","US Airways Inc.","KOA","Kona, HI: Kona International Airport at Keahole",30.00,7.00,2.29,0.00,4.71,0.00,0.00,0.00,1.00,166.00,69.00,0.00,97.00,0.00,0.00,
2014,6,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",536.00,125.00,49.36,5.25,48.02,0.00,22.37,5.00,0.00,6623.00,2872.00,482.00,1847.00,0.00,1422.00,
2014,6,"US","US Airways Inc.","PDX","Portland, OR: Portland International",236.00,62.00,32.31,0.60,18.36,0.74,9.99,2.00,0.00,2516.00,1313.00,43.00,610.00,42.00,508.00,
2014,6,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",325.00,96.00,34.34,1.73,38.81,0.00,21.12,1.00,1.00,4421.00,1703.00,247.00,1427.00,0.00,1044.00,
2014,6,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",263.00,78.00,24.59,3.57,32.64,0.00,17.20,1.00,0.00,4839.00,1395.00,295.00,2278.00,0.00,871.00,
2014,6,"US","US Airways Inc.","DEN","Denver, CO: Denver International",446.00,135.00,44.57,2.90,51.82,0.15,35.55,4.00,0.00,7092.00,2286.00,113.00,2522.00,10.00,2161.00,
2014,6,"US","US Airways Inc.","HNL","Honolulu, HI: Honolulu International",90.00,16.00,3.29,0.00,12.11,0.60,0.00,0.00,0.00,448.00,153.00,0.00,286.00,9.00,0.00,
2014,6,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",145.00,27.00,12.81,0.00,10.24,0.00,3.95,1.00,0.00,1799.00,1074.00,0.00,409.00,0.00,316.00,
2014,6,"US","US Airways Inc.","OGG","Kahului, HI: Kahului Airport",60.00,10.00,2.62,0.00,7.38,0.00,0.00,1.00,1.00,264.00,103.00,0.00,161.00,0.00,0.00,
2014,6,"US","US Airways Inc.","RNO","Reno, NV: Reno/Tahoe International",121.00,22.00,12.72,0.00,3.52,0.76,5.00,0.00,0.00,927.00,636.00,0.00,94.00,13.00,184.00,
2014,6,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",536.00,117.00,41.52,5.01,40.72,0.00,29.74,2.00,0.00,5921.00,2377.00,236.00,1736.00,0.00,1572.00,
2014,6,"US","US Airways Inc.","SLC","Salt Lake City, UT: Salt Lake City International",210.00,50.00,25.35,0.48,11.85,0.00,12.32,3.00,2.00,2364.00,1271.00,56.00,398.00,0.00,639.00,
2014,6,"US","US Airways Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",150.00,25.00,12.88,0.00,7.50,0.00,4.62,0.00,0.00,1091.00,810.00,0.00,169.00,0.00,112.00,
2014,6,"US","US Airways Inc.","MIA","Miami, FL: Miami International",388.00,90.00,36.00,4.79,29.32,0.00,19.88,1.00,1.00,5207.00,2263.00,380.00,1243.00,0.00,1321.00,
2014,6,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",562.00,215.00,65.02,7.91,108.61,5.71,27.74,2.00,3.00,9701.00,2907.00,900.00,3847.00,280.00,1767.00,
2014,6,"US","US Airways Inc.","LIH","Lihue, HI: Lihue Airport",34.00,5.00,3.06,0.00,1.94,0.00,0.00,0.00,0.00,120.00,75.00,0.00,45.00,0.00,0.00,
2014,6,"US","US Airways Inc.","STL","St. Louis, MO: Lambert-St. Louis International",169.00,27.00,13.91,1.51,7.45,0.00,4.12,0.00,0.00,1520.00,734.00,221.00,254.00,0.00,311.00,
2014,6,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",506.00,155.00,52.93,6.23,67.54,2.97,25.33,6.00,1.00,7860.00,2522.00,949.00,2696.00,122.00,1571.00,
2014,6,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",774.00,161.00,56.56,4.97,47.43,1.85,50.18,7.00,0.00,8353.00,3027.00,296.00,2059.00,55.00,2916.00,
2014,6,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",412.00,106.00,43.90,3.57,36.95,0.79,20.78,2.00,1.00,5830.00,2672.00,700.00,1413.00,23.00,1022.00,
2014,6,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",645.00,219.00,58.44,7.71,118.38,1.80,32.67,19.00,7.00,14020.00,3729.00,779.00,7097.00,91.00,2324.00,
2014,6,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",185.00,60.00,31.09,0.83,23.11,1.60,3.37,2.00,0.00,3277.00,2017.00,100.00,859.00,32.00,269.00,
2014,6,"US","US Airways Inc.","ONT","Ontario, CA: Ontario International",158.00,19.00,11.79,0.00,2.90,0.44,3.87,0.00,0.00,843.00,562.00,0.00,78.00,8.00,195.00,
2014,6,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",356.00,90.00,35.85,2.29,31.76,2.49,17.61,5.00,2.00,4807.00,1738.00,229.00,1613.00,108.00,1119.00,
2014,6,"US","US Airways Inc.","SMF","Sacramento, CA: Sacramento International",210.00,51.00,20.27,1.15,20.37,0.00,9.21,2.00,0.00,2139.00,1023.00,105.00,607.00,0.00,404.00,
2014,6,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",457.00,99.00,37.51,2.29,34.39,0.57,24.24,5.00,0.00,4862.00,1894.00,115.00,1581.00,27.00,1245.00,
2014,6,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",296.00,63.00,30.70,2.71,13.33,0.74,15.52,2.00,1.00,3615.00,1611.00,378.00,564.00,15.00,1047.00,
2014,6,"US","US Airways Inc.","OMA","Omaha, NE: Eppley Airfield",60.00,7.00,1.03,0.00,4.13,0.00,1.85,1.00,1.00,310.00,71.00,0.00,186.00,0.00,53.00,
2014,6,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",213.00,27.00,11.66,2.09,8.20,0.26,4.79,0.00,2.00,1164.00,572.00,88.00,255.00,20.00,229.00,
2014,6,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",1561.00,264.00,54.74,12.76,123.80,2.65,70.05,39.00,4.00,14672.00,3116.00,1122.00,6234.00,189.00,4011.00,
2014,6,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",397.00,87.00,39.40,2.55,26.75,0.00,18.30,6.00,0.00,5037.00,2029.00,179.00,1505.00,0.00,1324.00,
2014,6,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",485.00,121.00,40.28,0.13,51.93,0.00,28.65,8.00,4.00,6296.00,2443.00,7.00,2217.00,0.00,1629.00,
2014,6,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",374.00,71.00,24.47,5.21,19.30,0.89,21.13,0.00,1.00,3880.00,1104.00,490.00,686.00,28.00,1572.00,
2014,6,"US","US Airways Inc.","GEG","Spokane, WA: Spokane International",56.00,5.00,1.91,0.00,1.28,0.00,1.80,1.00,0.00,192.00,109.00,0.00,33.00,0.00,50.00,
2014,6,"US","US Airways Inc.","LGB","Long Beach, CA: Long Beach Airport",55.00,5.00,2.10,0.00,1.75,0.00,1.15,0.00,0.00,111.00,47.00,0.00,36.00,0.00,28.00,
2014,6,"US","US Airways Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",30.00,13.00,6.72,0.00,4.26,0.00,2.02,0.00,0.00,566.00,380.00,0.00,101.00,0.00,85.00,
2014,6,"US","US Airways Inc.","DSM","Des Moines, IA: Des Moines International",60.00,7.00,5.83,0.00,0.93,0.00,0.24,0.00,0.00,245.00,197.00,0.00,40.00,0.00,8.00,
2014,6,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",426.00,88.00,30.19,3.41,29.71,0.17,24.52,2.00,1.00,3935.00,1128.00,137.00,1433.00,16.00,1221.00,
2014,6,"US","US Airways Inc.","BOI","Boise, ID: Boise Air Terminal",86.00,12.00,7.52,0.00,3.51,0.00,0.97,0.00,0.00,439.00,339.00,0.00,81.00,0.00,19.00,
2014,6,"US","US Airways Inc.","MKE","Milwaukee, WI: General Mitchell International",60.00,8.00,3.43,0.00,1.77,0.00,2.80,0.00,0.00,502.00,200.00,0.00,49.00,0.00,253.00,
2014,6,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",360.00,75.00,28.94,4.17,17.84,0.00,24.05,5.00,0.00,3792.00,1565.00,191.00,636.00,0.00,1400.00,
2014,6,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",182.00,29.00,12.35,2.00,7.91,0.36,6.37,0.00,0.00,1505.00,578.00,38.00,423.00,23.00,443.00,
2014,6,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",174.00,39.00,13.64,3.19,10.13,0.94,11.10,0.00,0.00,1818.00,930.00,86.00,332.00,16.00,454.00,
2014,6,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",177.00,34.00,16.89,1.51,10.96,0.00,4.64,1.00,0.00,1567.00,920.00,70.00,381.00,0.00,196.00,
2014,6,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",57.00,12.00,6.92,0.00,4.40,0.00,0.68,0.00,0.00,882.00,583.00,0.00,148.00,0.00,151.00,
2014,6,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",56.00,14.00,2.86,3.23,5.04,0.00,2.87,1.00,0.00,682.00,90.00,201.00,178.00,0.00,213.00,
2014,6,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",112.00,44.00,16.39,1.72,6.74,0.00,19.15,1.00,0.00,2607.00,868.00,165.00,292.00,0.00,1282.00,
2014,6,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",157.00,39.00,14.04,2.44,14.95,0.54,7.03,3.00,0.00,1958.00,860.00,167.00,561.00,14.00,356.00,
2014,6,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",82.00,12.00,5.02,2.17,0.79,0.00,4.03,0.00,1.00,594.00,215.00,81.00,23.00,0.00,275.00,
2014,6,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",178.00,39.00,18.24,1.78,8.81,0.00,10.17,2.00,1.00,2440.00,1110.00,88.00,579.00,0.00,663.00,
2014,6,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",61.00,16.00,4.73,0.63,6.62,0.00,4.02,3.00,0.00,993.00,303.00,42.00,318.00,0.00,330.00,
2014,6,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1144.00,256.00,45.70,11.58,155.13,0.26,43.33,70.00,1.00,12889.00,1751.00,1216.00,7407.00,12.00,2503.00,
2014,6,"US","US Airways Inc.","ALB","Albany, NY: Albany International",55.00,16.00,8.98,1.00,2.11,1.00,2.91,1.00,0.00,612.00,407.00,48.00,48.00,31.00,78.00,
2014,6,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",79.00,17.00,4.06,0.77,4.07,0.48,7.62,0.00,0.00,630.00,97.00,43.00,118.00,31.00,341.00,
2014,6,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",7.00,1.00,0.23,0.00,0.00,0.00,0.77,0.00,0.00,26.00,6.00,0.00,0.00,0.00,20.00,
2014,6,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",88.00,18.00,8.64,1.00,2.23,0.14,5.99,1.00,0.00,979.00,441.00,42.00,107.00,10.00,379.00,
2014,6,"US","US Airways Inc.","SAT","San Antonio, TX: San Antonio International",56.00,17.00,9.53,0.57,3.36,0.00,3.55,1.00,0.00,1621.00,986.00,54.00,255.00,0.00,326.00,
2014,6,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",93.00,16.00,7.42,2.50,3.00,0.00,3.08,0.00,0.00,826.00,383.00,169.00,143.00,0.00,131.00,
2014,6,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",112.00,23.00,9.94,2.23,2.34,0.00,8.49,0.00,0.00,1098.00,398.00,89.00,64.00,0.00,547.00,
2014,6,"US","US Airways Inc.","BTV","Burlington, VT: Burlington International",8.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,38.00,38.00,0.00,0.00,0.00,0.00,
2014,6,"US","US Airways Inc.","AUS","Austin, TX: Austin - Bergstrom International",51.00,8.00,3.24,0.54,3.90,0.00,0.33,0.00,0.00,236.00,69.00,15.00,147.00,0.00,5.00,
2014,6,"US","US Airways Inc.","ILM","Wilmington, NC: Wilmington International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2014,6,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1507.00,380.00,61.47,36.69,228.96,0.40,52.48,5.00,0.00,21091.00,3321.00,1175.00,12752.00,6.00,3837.00,
2014,6,"VX","Virgin America","BOS","Boston, MA: Logan International",184.00,32.00,4.12,4.94,13.22,0.00,9.72,0.00,0.00,1385.00,105.00,127.00,791.00,0.00,362.00,
2014,6,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1190.00,218.00,65.50,33.87,46.30,1.56,70.77,2.00,0.00,11326.00,3813.00,1010.00,1884.00,39.00,4580.00,
2014,6,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",336.00,62.00,14.86,4.87,30.94,0.46,10.86,0.00,1.00,3120.00,488.00,138.00,1917.00,24.00,553.00,
2014,6,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",371.00,22.00,5.13,5.06,2.26,0.00,9.55,0.00,0.00,812.00,128.00,122.00,136.00,0.00,426.00,
2014,6,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",151.00,20.00,4.27,1.12,8.79,0.00,5.81,0.00,0.00,971.00,134.00,38.00,576.00,0.00,223.00,
2014,6,"VX","Virgin America","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",172.00,12.00,2.67,3.12,0.00,0.00,6.21,0.00,0.00,519.00,85.00,65.00,0.00,0.00,369.00,
2014,6,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",226.00,27.00,9.43,0.46,2.27,0.00,14.84,0.00,0.00,1360.00,660.00,28.00,52.00,0.00,620.00,
2014,6,"VX","Virgin America","PDX","Portland, OR: Portland International",61.00,12.00,1.57,0.00,0.04,0.00,10.39,0.00,0.00,559.00,53.00,0.00,2.00,0.00,504.00,
2014,6,"VX","Virgin America","SAN","San Diego, CA: San Diego International",141.00,13.00,3.04,0.00,0.85,0.00,9.11,0.00,0.00,897.00,155.00,0.00,29.00,0.00,713.00,
2014,6,"VX","Virgin America","PHL","Philadelphia, PA: Philadelphia International",90.00,20.00,1.50,2.93,13.09,0.00,2.47,0.00,0.00,1190.00,89.00,129.00,750.00,0.00,222.00,
2014,6,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",180.00,36.00,7.57,0.10,20.37,0.15,7.81,0.00,1.00,2333.00,319.00,2.00,1631.00,8.00,373.00,
